,ID,Season,Position,FullName,TOI,OT,SO,W,L,Saves,PPSaves,SHSaves,EVSaves,SHShots,EVShots,PPShots,SvPct,GAA,G,GS,ShotsAgainst,GoalsAgainst,TOIperGame,PPSvPct,SHSvPct,EVSvPct
9,8468011,20112012,G,Ryan Miller,3536:25,7.0,6.0,31.0,21.0,1638.0,232.0,43.0,1363.0,47.0,1479.0,262.0,0.916107,2.5449490000000003,61.0,60.0,1788.0,150.0,57:58,88.54961832061069,91.48936170212765,92.15686274509804
10,8460535,20112012,G,Jose Theodore,3049:27,11.0,3.0,22.0,16.0,1377.0,195.0,29.0,1153.0,32.0,1242.0,228.0,0.9167780000000001,2.45946,53.0,51.0,1502.0,125.0,57:32,85.52631578947368,90.625,92.83413848631241
11,8469548,20112012,G,Ray Emery,1773:47,4.0,0.0,15.0,9.0,751.0,132.0,8.0,611.0,9.0,680.0,145.0,0.90048,2.807558,34.0,27.0,834.0,83.0,52:10,91.0344827586207,88.8888888888889,89.85294117647058
12,8470140,20112012,G,Kari Lehtonen,3496:49,4.0,4.0,32.0,22.0,1603.0,304.0,33.0,1266.0,34.0,1367.0,338.0,0.921794,2.333551,59.0,59.0,1739.0,136.0,59:16,89.94082840236686,97.05882352941177,92.61155815654719
13,8470320,20112012,G,Cam Ward,3988:03,13.0,5.0,30.0,23.0,1961.0,242.0,70.0,1649.0,72.0,1795.0,276.0,0.9150719999999999,2.73818,68.0,68.0,2143.0,182.0,58:38,87.68115942028986,97.2222222222222,91.86629526462394
14,8466141,20112012,G,Roberto Luongo,3162:23,8.0,5.0,31.0,14.0,1450.0,220.0,33.0,1197.0,36.0,1288.0,253.0,0.919467,2.409575,55.0,54.0,1577.0,127.0,57:29,86.95652173913044,91.66666666666666,92.93478260869566
15,8462161,20112012,G,Brent Johnson,811:05,2.0,0.0,6.0,7.0,317.0,49.0,10.0,258.0,11.0,291.0,57.0,0.883008,3.1069560000000003,16.0,14.0,359.0,42.0,50:41,85.96491228070175,90.9090909090909,88.65979381443299
16,8459140,20112012,G,Nikolai Khabibulin,2260:30,7.0,2.0,12.0,20.0,1014.0,178.0,24.0,812.0,27.0,889.0,198.0,0.910233,2.65428,40.0,40.0,1114.0,100.0,56:30,89.89898989898991,88.8888888888889,91.33858267716536
17,8467950,20112012,G,Craig Anderson,3492:18,6.0,3.0,33.0,22.0,1752.0,299.0,53.0,1400.0,57.0,1522.0,338.0,0.9139280000000001,2.834808,63.0,60.0,1917.0,165.0,55:26,88.46153846153845,92.98245614035088,91.98423127463863
18,8470645,20112012,G,Corey Crawford,3218:13,7.0,0.0,30.0,17.0,1361.0,179.0,31.0,1151.0,33.0,1258.0,216.0,0.903119,2.722004,57.0,55.0,1507.0,146.0,56:27,82.87037037037038,93.93939393939394,91.4944356120827
19,8470657,20112012,G,Jimmy Howard,3360:17,4.0,6.0,35.0,17.0,1377.0,216.0,34.0,1127.0,40.0,1213.0,243.0,0.9204549999999999,2.124821,57.0,57.0,1496.0,119.0,58:57,88.8888888888889,85.0,92.91014014839241
20,8460712,20112012,G,Tomas Vokoun,2583:09,2.0,4.0,25.0,17.0,1191.0,166.0,26.0,999.0,30.0,1078.0,191.0,0.916859,2.508565,48.0,46.0,1299.0,108.0,53:48,86.91099476439791,86.66666666666669,92.67161410018551
21,8462152,20112012,G,Chris Mason,994:52,1.0,2.0,8.0,7.0,379.0,68.0,13.0,298.0,14.0,331.0,77.0,0.8981040000000001,2.593312,20.0,15.0,422.0,43.0,49:44,88.31168831168831,92.85714285714286,90.03021148036255
22,8471469,20112012,G,Pekka Rinne,4168:52,8.0,5.0,43.0,18.0,1987.0,253.0,34.0,1700.0,37.0,1831.0,285.0,0.922898,2.389139,73.0,72.0,2153.0,166.0,57:06,88.77192982456141,91.8918918918919,92.84543965046423
23,8468166,20112012,G,Curtis Sanford,1982:55,4.0,1.0,10.0,18.0,885.0,145.0,21.0,719.0,22.0,779.0,170.0,0.911432,2.602227,36.0,32.0,971.0,86.0,55:04,85.29411764705883,95.45454545454544,92.29781771501926
24,8462052,20112012,G,Brian Boucher,546:21,1.0,0.0,1.0,6.0,229.0,31.0,11.0,187.0,13.0,208.0,39.0,0.880769,3.404411,10.0,8.0,260.0,31.0,54:38,79.48717948717949,84.61538461538461,89.90384615384615
25,8462147,20112012,G,Miikka Kiprusoff,4128:00,11.0,4.0,35.0,22.0,1878.0,250.0,36.0,1592.0,41.0,1716.0,283.0,0.920588,2.354651,70.0,68.0,2040.0,162.0,58:58,88.33922261484098,87.8048780487805,92.77389277389277
26,8469514,20112012,G,Peter Budaj,1036:57,5.0,0.0,5.0,7.0,464.0,57.0,23.0,384.0,25.0,416.0,67.0,0.913386,2.545928,17.0,17.0,508.0,44.0,60:59,85.07462686567165,92.0,92.30769230769229
27,8460806,20112012,G,Dwayne Roloson,2098:31,3.0,1.0,13.0,16.0,998.0,176.0,33.0,789.0,39.0,880.0,207.0,0.886323,3.659728,40.0,31.0,1126.0,128.0,52:27,85.02415458937196,84.61538461538461,89.6590909090909
28,8469152,20112012,G,Ty Conklin,804:34,1.0,1.0,5.0,6.0,334.0,41.0,6.0,287.0,7.0,316.0,55.0,0.883598,3.2812690000000004,15.0,13.0,378.0,44.0,53:38,74.54545454545455,85.71428571428571,90.82278481012658
29,8467913,20112012,G,Alex Auld,645:02,2.0,0.0,2.0,4.0,274.0,53.0,13.0,208.0,15.0,232.0,63.0,0.883871,3.348664,14.0,8.0,310.0,36.0,46:04,84.12698412698413,86.66666666666669,89.65517241379311
30,8462044,20112012,G,Jean-Sebastien Giguere,1819:34,3.0,2.0,15.0,11.0,781.0,96.0,17.0,668.0,18.0,723.0,109.0,0.918824,2.275267,32.0,30.0,850.0,69.0,56:51,88.07339449541287,94.44444444444444,92.39280774550484
31,8468524,20112012,G,Ilya Bryzgalov,3415:15,7.0,6.0,33.0,16.0,1413.0,197.0,42.0,1174.0,46.0,1275.0,233.0,0.909266,2.477125,59.0,57.0,1554.0,141.0,57:53,84.54935622317595,91.30434782608695,92.07843137254902
32,8460704,20112012,G,Johan Hedberg,1591:10,2.0,4.0,17.0,7.0,659.0,105.0,19.0,535.0,22.0,582.0,114.0,0.9178270000000001,2.224783,27.0,23.0,718.0,59.0,58:55,92.10526315789473,86.36363636363636,91.92439862542956
33,8464999,20112012,G,Mathieu Garon,2483:45,4.0,1.0,23.0,16.0,1073.0,159.0,29.0,885.0,34.0,974.0,183.0,0.900924,2.8505279999999997,48.0,44.0,1191.0,118.0,51:44,86.88524590163935,85.29411764705883,90.86242299794658
34,8467391,20112012,G,Jason LaBarbera,1014:38,3.0,0.0,3.0,9.0,443.0,74.0,14.0,355.0,16.0,391.0,79.0,0.911523,2.54279,19.0,14.0,486.0,43.0,53:24,93.67088607594937,87.5,90.79283887468029
35,8460705,20112012,G,Evgeni Nabokov,2377:46,3.0,2.0,19.0,18.0,1071.0,155.0,19.0,897.0,22.0,978.0,172.0,0.9138229999999999,2.54861,42.0,41.0,1172.0,101.0,56:36,90.11627906976744,86.36363636363636,91.71779141104295
36,8470216,20112012,G,Josh Harding,1854:52,4.0,2.0,13.0,12.0,900.0,145.0,13.0,742.0,14.0,804.0,163.0,0.917431,2.620134,34.0,30.0,981.0,81.0,54:33,88.95705521472394,92.85714285714286,92.28855721393036
37,8469732,20112012,G,Joey MacDonald,805:33,1.0,0.0,8.0,5.0,301.0,47.0,12.0,242.0,15.0,261.0,54.0,0.912121,2.160015,14.0,12.0,330.0,29.0,57:32,87.03703703703705,80.0,92.72030651340995
38,8470860,20112012,G,Jaroslav Halak,2746:37,7.0,6.0,26.0,12.0,1121.0,178.0,25.0,918.0,27.0,979.0,205.0,0.925681,1.9660549999999999,46.0,46.0,1211.0,90.0,59:42,86.82926829268294,92.5925925925926,93.76915219611848
39,8469608,20112012,G,Mike Smith,3903:12,10.0,8.0,38.0,18.0,1922.0,272.0,37.0,1613.0,41.0,1724.0,301.0,0.9303,2.213568,67.0,67.0,2066.0,144.0,58:15,90.3654485049834,90.24390243902441,93.56148491879351
40,8473404,20112012,G,Niklas Backstrom,2589:41,7.0,4.0,19.0,18.0,1194.0,185.0,27.0,982.0,30.0,1055.0,214.0,0.919169,2.43273,46.0,45.0,1299.0,105.0,56:17,86.44859813084112,90.0,93.08056872037916
41,8471695,20112012,G,Tuukka Rask,1289:24,3.0,3.0,11.0,8.0,577.0,84.0,11.0,482.0,11.0,519.0,91.0,0.929147,2.0474639999999997,23.0,22.0,621.0,44.0,56:03,92.30769230769229,100.0,92.87090558766859
42,8471679,20112012,G,Carey Price,3944:06,11.0,4.0,26.0,28.0,1754.0,254.0,61.0,1439.0,67.0,1567.0,280.0,0.9164049999999999,2.434015,65.0,65.0,1914.0,160.0,60:40,90.71428571428572,91.04477611940298,91.83152520740269
43,8470880,20112012,G,Brian Elliott,2234:35,4.0,9.0,23.0,10.0,914.0,135.0,17.0,762.0,18.0,806.0,148.0,0.9403290000000001,1.557337,38.0,36.0,972.0,58.0,58:48,91.2162162162162,94.44444444444444,94.54094292803973
44,8471715,20112012,G,Ondrej Pavelec,3932:26,9.0,4.0,29.0,28.0,1845.0,300.0,37.0,1508.0,44.0,1644.0,348.0,0.9061889999999999,2.9142259999999998,68.0,67.0,2036.0,191.0,57:49,86.20689655172413,84.0909090909091,91.72749391727493
45,8468540,20112012,G,Dan Ellis,418:42,0.0,0.0,1.0,5.0,195.0,45.0,6.0,144.0,7.0,156.0,51.0,0.911215,2.722713,10.0,5.0,214.0,19.0,41:52,88.23529411764706,85.71428571428571,92.30769230769229
46,8469569,20112012,G,Drew MacIntyre,43:29,0.0,0.0,0.0,0.0,17.0,6.0,1.0,10.0,1.0,11.0,6.0,0.9444440000000001,1.379839,2.0,0.0,18.0,1.0,21:44,100.0,100.0,90.9090909090909
47,8473972,20112012,G,Jonas Hiller,4252:31,12.0,4.0,29.0,30.0,1839.0,260.0,43.0,1536.0,44.0,1678.0,299.0,0.9099459999999999,2.567891,73.0,73.0,2021.0,182.0,58:15,86.95652173913044,97.72727272727272,91.53754469606676
48,8471734,20112012,G,Jonathan Quick,4099:26,13.0,10.0,35.0,21.0,1730.0,315.0,35.0,1380.0,37.0,1479.0,347.0,0.92861,1.946611,69.0,69.0,1863.0,133.0,59:24,90.77809798270893,94.5945945945946,93.30628803245436
49,8473541,20112012,G,Jonathan Bernier,890:12,2.0,1.0,5.0,6.0,348.0,75.0,10.0,263.0,10.0,292.0,81.0,0.908616,2.35902,16.0,13.0,383.0,35.0,55:38,92.5925925925926,100.0,90.06849315068493
50,8471306,20112012,G,Thomas Greiss,1042:43,1.0,0.0,9.0,7.0,432.0,63.0,18.0,351.0,19.0,377.0,76.0,0.9152540000000001,2.3016799999999997,19.0,14.0,472.0,40.0,54:52,82.89473684210526,94.73684210526315,93.10344827586206
51,8473575,20112012,G,Semyon Varlamov,3151:21,3.0,4.0,26.0,24.0,1428.0,193.0,24.0,1211.0,26.0,1312.0,226.0,0.913043,2.589366,53.0,52.0,1564.0,136.0,59:27,85.39823008849558,92.30769230769229,92.30182926829269
52,8473607,20112012,G,Michal Neuvirth,2020:03,5.0,3.0,13.0,13.0,881.0,142.0,27.0,712.0,33.0,781.0,162.0,0.9026639999999999,2.8217119999999998,38.0,30.0,976.0,95.0,53:09,87.6543209876543,81.81818181818183,91.1651728553137
53,8474550,20112012,G,Antti Niemi,3935:46,9.0,6.0,34.0,22.0,1706.0,201.0,35.0,1470.0,38.0,1587.0,240.0,0.914745,2.423924,68.0,68.0,1865.0,159.0,57:52,83.75,92.10526315789473,92.62759924385631
54,8471750,20112012,G,Ben Bishop,531:39,2.0,0.0,3.0,3.0,221.0,37.0,9.0,175.0,10.0,191.0,42.0,0.909465,2.4828360000000003,10.0,9.0,243.0,22.0,53:09,88.09523809523809,90.0,91.62303664921468
55,8471239,20112012,G,Cory Schneider,1832:50,1.0,3.0,20.0,8.0,885.0,163.0,24.0,698.0,25.0,750.0,170.0,0.936508,1.964172,33.0,28.0,945.0,60.0,55:32,95.88235294117649,96.0,93.06666666666666
56,8471219,20112012,G,Al Montoya,1719:42,5.0,0.0,9.0,11.0,743.0,95.0,30.0,618.0,32.0,686.0,114.0,0.8930290000000001,3.105193,31.0,26.0,832.0,89.0,55:28,83.33333333333334,93.75,90.08746355685129
57,8473461,20112012,G,Steve Mason,2533:41,3.0,1.0,16.0,26.0,1212.0,144.0,29.0,1039.0,33.0,1141.0,181.0,0.894465,3.386374,46.0,45.0,1355.0,143.0,55:04,79.55801104972377,87.87878787878788,91.06047326906223
